id,Embedding-7,Embedding-22,Embedding-24,Embedding-25,Embedding-26,Embedding-38,Embedding-39,Embedding-48,Embedding-54,Embedding-57,Embedding-58,Embedding-59,Embedding-63,NRC-Affect-Intensity-fear_Score,NRC-Affect-Intensity-sadness_Score,NRC-Affect-Intensity-joy_Score,mean_mpqa-negCount,BingLiu-posCount,AFINN-posScore,AFINN-negScore,mpqa-negCount,NRC-10-disgust,NRC-10-joy,NRC-10-negative,NRC-10-surprise,NRC-10-Expanded-joy,NRC-10-Expanded-surprise,NRC-10-Expanded-sadness,NRC-Hash-Emo-surprise,Negation-negationCount,Emoticons-posScore,Emoticons-negScore,lda1,lda2,lda3,lda4,lda6,lda7,lda8,lda9,lda10,NN,VB,CD,NNS,VBP,RB,VBD,MD,VBN,DT,NNP,JJS,JJR,FW,SYM,VBZ,RBS,RBR,VBG,TO,LS,CC,PRP,RP,UH,WP$,COUNTRY,DATE,NATIONALITY,CAUSE_OF_DEATH,NUMBER,TITLE,ORDINAL,STATE_OR_PROVINCE,RELIGION,IDEOLOGY,DURATION,ORGANIZATION,MONEY,TIME,PERSON,CRIMINAL_CHARGE,PERCENT,LOCATION,CITY,sq_Embedding-22,sq_Embedding-33,sq_Embedding-56,sq_Embedding-92,sq_Embedding-93,mean_Emoticons-posScore,sq_Emoticons-posScore,sqrt_Emoticons-posScore,log_Emoticons-posScore,mean_Emoticons-negScore,sq_Emoticons-negScore,sqrt_Emoticons-negScore,mean_WP$,sq_WP$,sqrt_WP$,sq_STATE_OR_PROVINCE,sqrt_PC3,sqrt_PC4
5019,0.043219,0.006042,-0.018617,-0.082503,0.004935,-0.007122,0.000644,-0.035486,-0.034279,-0.074308,-0.05323,0.015707,-0.000196,0.453,0,0,0.533360961,0,1,-2,0,0,0,2,1,0.127069,0.107543,0.198267,0.702244,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65E-05,0.006249377,0.000709956,0.002489311,0.006518302,0,0,0,1.151292546,0,0,0,0,0,0,0,0.080635352,1.13934298
13476,-0.014413,0.0173,0.023777,-0.023436,0.021941,0.009775,-0.024326,-0.086531,0.015554,0.020112,-0.039301,0.034063,-0.035726,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.015538,0.030948,0.031967,0.120937,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029929,0.006047084,0.005160842,2.29E-05,0.001908903,0,0,0,1.151292546,0,0,0,0,0,0,0,0.484102534,0.601886126
9062,0.020406,0.012474,-0.028418,-0.011422,-0.03323,0.011505,-0.017506,-0.048593,-0.02605,-0.027236,-0.032925,-0.009138,-0.027788,0,0,0,0.533360961,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155601,0.003583339,0.002315149,0.000917302,5.87E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,0.517998823,0.915598137
14469,0.067476,-0.027693,-0.035845,-0.022219,0.022809,-0.026676,0.020129,-0.068764,-0.014326,-0.01497,-0.077387,0.03893,0.01586,0,0,0,-0.466639039,0,0,-1,1,0,0,1,0,0.247882,0.265896,0.241651,0.78928,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000766902,0.00453966,0.001416468,9.34E-05,0.000880309,0,0,0,1.151292546,0,0,0,0,0,0,0,1.786973461,0.703256192
5486,0.015558,0.001217,-0.037138,-0.005933,-0.050896,0.081225,-0.030491,-0.108865,-0.041973,-0.08756,-0.007993,0.004979,-0.023055,0,0.311,0.493,0.533360961,0,0,0,0,0,0,1,0,0.039921,0.009327,0.049397,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48E-06,0.006485725,0.003361796,0.001773336,0.000222398,0,0,0,1.151292546,0,0,0,0,0,0,0,0.950305482,0.502599978
14612,0.054339,0.014971,0.049854,-0.043385,0.0373,-0.015728,0.006827,0.006492,0.029992,0.008723,0.029547,0.031358,-0.00541,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.039944,0.075665,0.029919,0.106311,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224131,0.002143597,0.001006095,0.000247748,0.000103999,0,0,0,1.151292546,0,0,0,0,0,0,0,0.497242195,1.032644276
6987,0.012292,0.058394,-0.055514,-0.039448,0.006432,-0.002036,-0.025884,-0.142164,-0.023604,-0.026567,-0.031598,0.009555,0.0251,0.125,0,0.515,0.533360961,0,0,0,0,0,2,0,2,0.078008,0.02935,0.015545,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003409859,0.002446391,0.000495241,0.001609534,0.000690691,0,0,0,1.151292546,0,0,0,0,0,0,0,1.284030284,1.238386124
8498,0.02776,0.038978,0.009441,0.024155,-0.021461,0.02892,-0.03545,-0.074105,-0.035317,-0.052635,-0.039547,-0.01565,-0.034134,0,0,0.691,0.533360961,0,0,-1,0,0,1,1,1,0.01314,0.080163,0.258167,0.548147,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001519284,0.002237858,0.000326308,0.000145999,0.000159719,0,0,0,1.151292546,0,0,0,0,0,0,0,0.997721257,1.632094768
14803,0.014942,0.041458,0.063318,-0.022798,0.058301,-0.016931,0.037072,-0.053093,-0.022517,-0.006706,0.006685,0.014206,-0.012298,0,0,0,0.533360961,2,2,0,0,0,0,0,0,0.196578,0.266823,0.281722,0.845283,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001718766,0.003699316,0.001610738,0.000284732,0.000135164,0,0,0,1.151292546,0,0,0,0,0,0,0,0.79637242,1.434034894
9141,0.03563,0.005002,-0.03693,-0.022353,-0.012014,-0.018646,-0.020448,-0.01457,-0.045255,-0.004929,-0.041216,-0.048486,-0.00215,0,0,0,-0.466639039,0,0,-3,1,0,0,1,0,0.038918,0.016674,0.006712,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50E-05,0.005095247,0.001674119,0.003807754,2.31E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,1.468778368,0.202244177
6540,0.022723,0.019764,-0.015674,-0.014105,0.030134,-0.031522,0.012939,-0.096559,-0.022978,0.005017,-0.022683,0.001952,0.01559,0,0,0,-0.466639039,0,0,0,1,0,0,1,0,0.20504,0.209139,0.124004,1.110789,0,0,0,0,0,0,0,0,1,0,1,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000390616,8.12E-06,0.003191572,0.000812022,0.003839413,0,0,0,1.151292546,0,0,0,0,0,0,0,0.762208879,0.915975209
11998,0.062435,0.016616,-0.041198,-0.012084,-0.025178,-0.027602,-0.024148,-0.077841,-0.006496,-0.019327,0.006646,-0.02765,0.015662,0.942,0,0,-0.466639039,0,0,-2,1,0,0,1,0,0.151987,0.111548,0.19254,0.707929,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276091,0.006348106,0.00086019,0.000290771,7.08E-06,0,0,0,1.151292546,0,0,0,0,0,0,0,1.436660536,1.087405361
3032,0.022766,0.001111,0.005174,-0.007644,0.029725,-0.039918,-0.013567,-0.015497,-0.003901,-0.015258,-0.016639,0.015316,-0.026569,0,0.578,0.747,-0.466639039,1,2,-2,1,1,2,1,1,0.029414,0.045993,0.348911,0.117134,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23E-06,0.00075526,0.000447576,0.000109579,0.001525762,0,0,0,1.151292546,0,0,0,0,0,0,0,2.011319727,0.912927307
14051,0.030443,0.021926,-0.029269,-0.019647,0.009334,-0.060307,0.005735,-0.086436,-0.012913,-0.050845,-0.043991,0.007958,-0.024947,0,0.234,0,0.533360961,0,0,0,0,0,0,0,0,0.001996,0.022904,0.021225,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000480749,0.009213504,0.001881217,0.002142949,0.001167726,0,0,0,1.151292546,0,0,0,0,0,0,0,0.397606045,0.748108248
7123,0.078188,0.076049,0.047634,-0.082083,0.043572,-0.049938,0.012488,-0.032396,-0.015417,-0.036226,-0.008435,0.008846,0.010324,0,0,0,-0.466639039,1,2,0,1,0,0,1,0,0.241319,0.072991,0.088624,0.305951,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578345,6.91E-06,7.59E-06,0.001123792,0.002446094,0,0,0,1.151292546,0,0,0,0,0,0,0,0.320278672,0.853968649
6864,0.012034,-0.008006,0.026824,0.017631,-0.000462,-0.004848,0.012103,-0.005108,0.013443,0.010162,-0.038384,-0.003191,-0.040259,0,0.375,0,0.533360961,0,0,0,0,0,0,1,1,0.071555,0.130196,0.029932,0.515556,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41E-05,0.000115283,0.001885036,0.000898141,0.000297804,0,0,0,1.151292546,0,0,0,0,0,0,0,1.241997886,1.486849937
13545,0.029737,-0.01182,0.026371,-0.022784,-0.008925,9.70E-05,-0.01368,-0.027398,-0.018335,-0.013055,-0.026871,-0.020126,-0.004441,0,0,0,0.533360961,0,0,0,0,0,0,1,0,0.186788,0.15002,0.112211,0.081258,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139712,0.002582367,0.000137757,2.82E-05,0.001164379,0,0,0,1.151292546,0,0,0,0,0,0,0,0.381057337,1.371397541
5807,0.067081,0.015994,-0.041116,0.010403,0.005509,0.040454,-0.010486,-0.09171,-0.037953,0.007495,0.009389,-0.016052,0.005491,0,0,0,-0.466639039,0,0,-1,1,0,0,0,0,0.042223,0.035563,0.150464,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000255808,0.010758461,0.007109525,0.000946055,9.36E-06,0,0,0,1.151292546,0,0,0,0,0,0,0,0.577627534,0.785417543
4177,0.123578,-0.001597,-0.004009,-0.056425,0.08072,-0.104933,-0.015118,-0.03242,-0.0258,-0.042631,-0.051833,0.019495,-0.031644,0,0,0,-1.466639039,1,1,-4,2,1,0,1,0,0.10138,0.096726,0.169643,0.360074,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55E-06,0.001889467,9.49E-07,0.000171793,0.000455823,0,0,0,1.151292546,0,0,0,0,0,0,0,1.03734897,0.539776516
8837,0.004272,0.064167,-0.037381,-0.027152,-0.006984,-0.009754,-0.016537,-0.12555,0.018873,-0.001646,-0.071426,-0.01172,-0.05133,0.5,0,0,0.533360961,0,0,0,0,1,0,1,0,0.092648,0.06575,0.05848,0.40415,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004117404,0.002228501,0.004945887,0.002429898,7.49E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,1.037079987,0.808617612
10649,-0.036701,0.030727,-0.036574,0.014596,-0.013528,0.003028,-0.030161,-0.035028,-0.043092,-0.039014,-0.049815,-0.020719,-0.013187,0,0,0,0.533360961,0,0,-1,0,0,0,0,0,0.100723,0.038851,0.025554,0.15156,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000944149,0.007999335,0.00021054,0.001193357,6.05E-05,0,0,0,1.151292546,0,0,0,0,0,0,1,0.586538938,0.513393569
10215,0.03643,-0.002638,-0.019171,-0.009125,-0.032259,-0.060246,-0.0168,-0.033255,-0.023317,-0.035333,-0.023327,0.029682,0.081021,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.008442,0.018354,0.014074,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96E-06,0.001272064,0.002912221,6.76E-05,0.000308775,0,0,0,1.151292546,0,0,0,0,0,0,0,0.478306929,1.571867485
5330,0.049605,0.034659,-0.009137,-0.014185,0.038446,-0.078505,-0.024911,-0.062394,-0.025692,-0.039671,-0.013852,0.005208,-0.007595,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.002978,0.021338,0.01881,0.276438,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001201246,0.005162854,0.002857544,3.90E-05,0.001037162,0,0,0,1.151292546,0,0,0,0,0,0,0,0.558714069,0.583755506
3848,0.035369,0.028088,0.036489,-0.046259,-0.036903,-0.021291,-0.024831,-0.019623,-0.018507,-0.027147,0.003556,0.007289,0.0186,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.149578,0.08293,0.061465,0.800448,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000788936,0.000694639,0.000648415,0.001770137,0.000488896,0,0,0,1.151292546,0,0,0,0,0,0,0,0.23253309,1.19891508
6274,0.011932,0.003463,-0.027468,-0.012444,0.019641,-0.026731,0.015315,-0.051632,-0.012951,-0.011739,-0.056175,0.026699,0.020875,0.636,0,0,0.533360961,0,0,-2,0,0,0,0,0,0.103212,0.229,0.134944,0.058136,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20E-05,0.001938553,2.93E-05,0.000459459,0.000921851,0,0,0,1.151292546,0,0,0,0,0,0,0,0.946180687,0.503392225
431,0.006901,0.005193,-0.009226,-0.044755,0.034702,-0.042564,0.006667,-0.040278,-0.038671,-0.081258,0.011887,0.056217,0.034591,0,0,0,-0.466639039,0,0,0,1,0,0,0,0,0,0,0,0.133117,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70E-05,0.000216885,0.002671546,0.004955738,0.002014573,0,0,0,1.151292546,0,0,0,0,0,0,0,1.079936381,0.882551417
9850,0.059982,0.063357,-0.041422,0.017869,0.037923,-0.045936,0.007142,-0.12327,0.016325,0.007626,-0.099939,0.006878,0.016901,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.082403,0.066483,0.150197,0.469495,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004014109,0.001965149,0.000446181,0.000626601,0.001796234,0,0,0,1.151292546,0,0,0,0,0,0,0,0.539416481,1.217379147
6772,0.043689,0.087621,0.012899,-0.094821,0.004933,0.037719,-0.083692,-0.096412,-0.005273,-0.019656,-0.017044,-0.096056,0.035252,0.422,0,0,0.533360961,0,0,0,0,1,0,1,0,0.021571,0.092944,0.228947,0.93486,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767744,0.000620707,0.002535425,0.000227768,3.60E-09,0,0,0,1.151292546,0,0,0,0,0,0,0,0.473254825,1.228044388
14619,0.067901,0.004313,-0.041643,-0.041491,-0.008807,-0.07113,-0.018958,-0.068974,-0.046633,-0.081248,0.048514,-0.001247,0.006492,0.891,0,0.364,-1.466639039,0,0,-4,2,1,1,2,0,0.001041,0.014972,0.113978,1.233098,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.86E-05,0.00119315,0.003066391,0.001478326,0.009168446,0,0,0,1.151292546,0,0,0,0,0,0,0,1.461454883,0.133499655
3028,-0.008345,0.05845,-0.013506,-0.094538,0.011522,-0.040441,-0.031453,-0.096968,-0.003605,-0.014928,0.01685,0.004863,0.005946,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.003728,0.007194,0.029836,0.481629,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003416403,0.001362791,4.75E-05,1.57E-05,0.001392558,0,0,0,1.151292546,0,0,0,0,0,0,0,0.343513019,0.925286223
6662,0.046165,0.066473,-0.022731,0.036805,0.025282,0.001795,-0.018875,-0.052088,-0.005837,0.013446,-0.019035,-0.013152,0.042915,0.636,0,0,0.533360961,0,0,-2,0,0,0,0,0,0.030078,0.047614,0.015639,1.119016,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441866,0.000308564,0.004021589,9.26E-05,0.000578403,0,0,0,1.151292546,0,0,0,0,0,0,0,1.081587777,1.118784081
10784,0.010235,-0.023451,-0.02599,-0.007115,0.019736,-0.045316,0.021758,-0.085753,-0.011066,-0.037829,-0.041758,0.020814,-0.031848,0,0,0.203,0.533360961,0,0,0,0,0,1,1,0,0.080393,0.033433,0.020531,0.447504,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000549949,0.005943639,5.94E-05,0.00390425,4.06E-05,0,0,0,1.151292546,0,0,0,0,0,0,0,0.2691293,0.076882235
3402,-0.003627,0.026411,-0.030889,-0.060614,0.017263,-0.031169,-0.000708,-0.062193,0.024427,-0.005259,-0.042951,0.005129,0.016224,0,0,0,0.533360961,0,0,0,0,0,0,0,0,0.044877,0.036103,0.079758,0.107469,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000697541,0.002424873,0.00022801,0.001641465,0.000955243,0,0,0,1.151292546,0,0,0,0,0,0,0,0.530771397,0.915520207
10842,-0.000863,0.039897,-0.001487,-0.05347,0.032353,-0.031528,-0.033317,-0.027751,0.004114,0.014514,-0.049366,-0.070507,-0.027022,0,0,0,-0.466639039,0,0,-3,1,0,0,1,0,0.01725,0.020568,0.030825,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001591771,5.36E-05,0.00060713,0.00015655,0.000388208,0,0,0,1.151292546,0,0,0,0,0,0,0,0.816265872,0.462433742
3729,0.064568,0.019719,-0.029628,-0.023151,-0.037338,-0.006352,0.020027,-0.120356,-0.013978,-0.049022,-0.01595,0.045961,-0.022447,0,0,0.409,0.533360961,0,0,0,0,0,0,0,0,0.006747,0.010934,0.008396,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000388839,0.008372616,5.31E-05,0.001809907,0.003064951,0,0,0,1.151292546,0,0,0,0,0,0,0,0.694629793,1.000662765
11863,-0.021554,0.033783,0.039135,-0.032909,0.019847,-0.01672,-0.001654,-0.058097,-0.02706,0.014172,-0.024692,0.029737,0.035265,0,0.163,0,0.533360961,0,0,0,0,0,0,0,0,0.077744,0.039783,0.05966,0.700486,0,0,0,1,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001141291,0.00057164,0.000118766,0.000547466,0.000577585,0,0,0,1.151292546,0,0,0,0,0,0,0,1.799009314,0.442590168
11103,0.029166,0.046573,-0.028435,-0.067257,0.027647,-0.103861,0.033958,-0.055946,-0.059237,-0.035999,-0.004966,0.064666,0.084369,2.202,0.281,0,-0.466639039,0,1,-3,1,0,0,4,0,0.11478,0.089914,0.169425,0.254537,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002169044,0.001260108,0.000206986,2.14E-05,0.00014755,0,0,0,1.151292546,0,0,0,0,0,0,0,1.514215653,1.634993595
9841,0.075952,-0.03301,-0.052748,-0.028283,-0.00135,-0.042881,0.011265,-0.037304,-0.009906,-0.020975,-0.027899,0.059314,-0.009771,0.391,0.509,0,-0.466639039,0,0,-3,1,1,0,2,1,0.181294,0.164379,0.052421,0.058136,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108966,0.003772048,0.001557565,0.002618778,0.000140707,0,0,0,1.151292546,0,0,0,0,0,0,0,0.937157776,1.117898685
14141,0.055302,-0.012074,-0.053735,-0.031584,-0.017131,-0.056637,0.029642,-0.066608,-0.040205,-0.006542,0.008617,0.04674,-0.033629,0.812,0.703,1.136,-0.466639039,1,4,-5,1,1,0,4,1,0.208955,0.289389,0.012151,0.191852,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145781,0.000908842,0.000236667,4.91E-07,0.000709743,0,0,0,1.151292546,0,0,0,0,0,0,0,1.166871112,1.044373156
4317,0.049478,-0.008569,0.040943,0.014247,-0.04028,0.023157,-0.05244,-0.038322,-0.075625,-0.053211,0.007997,-0.044541,-0.009984,0,0.031,0.234,0.533360961,0,0,0,0,0,1,1,1,0.005225,0.00377,0.034279,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34E-05,0.000201328,0.000731811,0.000578018,0.000739786,0,0,0,1.151292546,0,0,0,0,0,0,0,0.860001996,0.790756418
10010,0.006008,0.046595,-0.029499,-0.017231,0.064812,-0.068681,0.034738,-0.09593,0.040807,0.045513,-0.042133,0.026954,-0.056199,0,0,0,-0.466639039,0,0,0,1,0,0,0,0,0.074492,0.043752,0.019384,0.187821,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.002171094,0.001088406,0.001129901,0.000374152,0.001174913,0,0,0,1.151292546,0,0,0,0,0,0,0,0.6381337,0.400442775
14877,0.02778,-0.030253,-0.002742,-0.033469,0.003458,-0.052031,-0.031069,-0.065508,-0.055757,-0.083078,0.023614,0.049109,-0.017444,0.422,0.687,0.546,-0.466639039,0,0,-2,1,0,2,2,2,0.023962,0.023265,0.040902,0.117134,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000915244,3.71E-06,0.000388642,0.000651321,0.000740439,0,0,0,1.151292546,0,0,0,0,0,0,0,1.779832867,1.587799801
